RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03
395029,"Rochelle, IL",457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81100,78800,75500,70300,66100,73600,82000,85900,86700,83100,83400,80700,78400,84200,90400,105700,107300,120200,114900,121300,112400,116000,107400,121000,122100,132400,124600,131000,134000,130700,128500,124500,127200,122800,125000,122900,132700,135700,139200,128800,121900,110900,111000,116100,133700,134100,126600,119000,129600,134700,136900,137700,138900,144900,145500
394517,"Danville, KY",458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91500,98300,95800,100800,98700,106700,108500,108100,105900,106100,108700,110100,104100,105500,104400,110700,111800,107600,105500,105500,112300,117300,116500,111600,113500,108900,111900,106400,105800,103900,99200,102600,101800,108700,114000,119100,119700,125800,132600,134100,123700,124100,124700,127600,121500,121400,121000,125700,134500,135300,133100,122600,119100,113300,118200,121700,123600,122100,128000,132100,130200,135500,140000,145200
394652,"Greenville, OH",459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107000,116100,103400,112200,101000,105400,102300,111700,120800,117600,121700,119000,120900,116200,114300,117300,114900,108600,101800,104200,103600,108800,109600,115500,113600,108300,118500,116200,111600,108300,120200,129800,128000,119300,116700,111200,113800,123300,123800,122600,122700,129900,124700,110100,94000,91700,96700,102000,103600,100400,97100,92600,93100,90900,98700,111100,114200,112900,96400,94600,94900,96200,96700,100400,106300,110500,106900,112900,116200,119400,115600,111000,105100,108000,106700,106700,97500,96500,97100,98800,105600,102600,106400,106400,112100,116600,108700,116300,108000,114400,124900,139600,143100
394625,"Galesburg, IL",460,60200,64200,63800,62700,59600,56100,58300,58600,56200,52300,52100,54600,53700,51400,52200,52100,59900,62100,64000,58100,60600,59700,62200,56600,60700,58500,65900,70700,69400,64200,58900,58300,59400,59000,67100,65000,64400,61400,59000,61800,59500,59800,56000,56200,62100,64200,61400,53200,47600,49900,53500,59600,62800,69400,72300,70200,68900,78700,79900,78300,67300,67500,73000,72400,71500,66500,65000,64500,63100,62500,63600,62200,56400,55000,53500,58500,60000,61200,61800,62400,69300,72800,73100,70300,68700,67800,69300,69400,66600,66600,70900,75400,74200,64700,70300,70600,73700,66400,64300,65300,65100,65800,67100,64500,64800,66500,64500,72500,75400,81100,74400,65800,67200,72600,76900,74200,66900,62900,63300,65000,69000,72500,72800,77400,76600,85900,82400,85900,79200,78900,91500,94000,97300,78900,73800,68300,75700,79000,81900,77100,71500,73400,,,
395204,"Warrensburg, MO",461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134300,142000,146600,146900,146900,144900,148500,157700,158600,155000,148200,151600,155100,157400,157400,161500,160400,165100,159800,156400,154800,159400,166900,164200,160400,153100,151800,159400,164400,170300,170200,177600,177200,172400,165400,169600,172200,170100,163600,170500,171500,175800,175500,188300,198400
394608,"Fort Polk South, LA",462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166500,172400,183700,160800,174400,172500,178600,161100,167400,160500,177500,149500,159600,142600,170700,163600,184500,181500,179900,151700,149000,153400,160400,166600,173500,168300,174500,152900,166200,135300,147800,153200,181000,159900,161200,171800,192600,186500,159600,158500,152400,170200,173100,174900,160000,154000,155300,162900,159700,165000,161200,169500,164600,168900,157700,158300,157200,171600,167900,158500,151400,154900,164100,167200,159000,158000,159600,176600,186000,180000,164200,160200,159400,162600,157600,170200,184100,182200,177000,151100,151900,,,,,
394604,"Fort Leonard Wood, MO",463,143300,139300,127900,131300,137300,152700,149300,152600,150300,145900,149900,141400,155100,145900,141100,136100,138000,158900,171200,171100,162400,155900,158400,150700,151700,146600,157400,157100,150300,139100,141000,153300,153000,142600,138200,143900,150400,147400,138700,131500,144500,162300,162700,164700,149700,160200,149200,156800,140100,141300,137900,151500,154400,166300,166000,169100,165200,155900,144400,136900,149000,149000,139700,126800,123500,134200,146600,147300,141400,129300,137300,140700,142300,134700,134700,131800,130100,127400,130700,130700,127000,123800,121000,126900,127600,135500,135800,132400,129600,126500,126500,125100,134700,142300,143800,139100,124900,125300,125200,134800,121300,120800,122600,147000,146500,142800,128500,114600,111400,108900,105400,107800,112200,128500,127200,136900,134900,131100,119800,123500,128000,126700,126300,131000,134900,136900,135200,140000,142200,142200,141000,137700,139800,139100,140900,147600,151100,156700,159200,161600,158700,148000,145400,148900,156400
394344,"Athens, TN",464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95300,86200,78700,78400,91800,92500,97900,89800,86800,86300,89100,91600,86400,94500,99600,103500,96100,97700,97700,96000,88600,85300,92700,96600,105700,100400,104900,96800,96800,102700,109100,111700,112300,115500,115400,102700,98800,99900,105600,109600,108200,99200,92200,92600,100800,106400,100900,108300,109200,111800,106600,108700,118900,124000,128900,125800,125100,118100,123800,126600,128100,131400,124800,130300,124500,133700,134800,140200,139100,133100,131300,143200
394556,"Edwards, CO",465,,,,,,,,,,,,,,,,,592800,661500,683700,636200,611000,583700,634400,653900,655400,625400,569100,581900,570700,626400,657200,646400,594600,538800,485400,479800,497500,508100,463700,426400,406700,446200,440300,510600,519700,525000,485800,428400,445400,382000,393100,377800,420800,417700,420000,426200,425600,458100,452000,522300,490100,528800,469000,481500,476500,469400,499100,511000,519700,507100,507500,632300,603100,612900,506700,540100,517200,530300,526200,538800,502100,524100,573300,638100,655800,572900,567500,534700,564500,528700,541700,528300,535000,522600,528300,512900,525800,538800,533400,555800,592300,631900,606700,580000,587200,607500,613900,594700,583400,576100,596400,583400,588800,576800,574500,587700,605800,625300,630400,623000,628800,610300,604600,625200,644900,691400,693900,708700,687100,673600,657200,669400,698400,708100,683000,688600,727500,801500,818700,795100,777900,760300,780800,755900,770700
394592,"Fernley, NV",466,203400,200700,194500,183500,182700,170900,171900,164800,167000,154000,153300,141100,141700,136900,134800,126900,129400,130400,127300,121900,118200,118200,117800,118300,127200,128300,131200,126000,120500,119300,119800,122100,119700,112100,105600,104000,107500,109000,101300,93500,86800,91500,93100,94200,90500,89800,90700,102500,98500,97100,86300,94700,100700,112100,113600,115300,108900,106200,103200,104300,110000,114800,117800,117500,123100,131800,133500,136400,135200,140200,140100,136700,136800,135400,137100,141300,143500,148000,144900,146600,147600,154500,155600,161900,160200,165800,161700,165400,167400,170600,174200,177000,175400,173600,170300,177900,178600,182200,183300,188900,187400,183300,186300,188400,197300,196100,205000,204100,208700,210300,214200,214500,215500,221800,227900,229400,228700,229500,238200,240800,246900,246500,251500,250100,251600,249200,252300,254300,255200,256000,260000,262600,266500,262300,264400,262400,265500,263500,267100,268000,268500,267200,275300,285500,289600
394838,"Mason City, IA",467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104100,102600,114600,114600,118200,93900,96700,101600,102900,110800,114500,115800,117700,125400,126300,125300,120300,123100,123400,116600,116700,108600,118500,98400,105000,103900,126600,129600,138300,131800,129000,111700,115200,109300,104500,99600,94000,99200,104700,104400,101200,101900,105300,107600,103400,109900,110800,110500,110400,108500,116400,112700,110000,106700,104800,114200,107200,113500,112700,116700,111000,105700,126300,133100
394819,"Malone, NY",468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81800,85200,77400,84200,79200,87400,88000,91400,108400,105400,100100,106500,112600,115100,89300,78100,78100,83700,84800,92800,97400,101900,103700,103300,126600
395234,"Winona, MN",469,135000,143200,143500,148500,148700,143600,132300,123200,131500,137400,144000,137200,133500,126200,124500,121100,123300,120000,124200,121400,129800,131200,121900,106900,106100,112000,123400,122300,128300,139200,137100,133500,127000,132200,135900,139900,135900,135800,129400,131800,127500,122400,126700,122700,121300,113600,110000,125600,124700,129700,115800,125900,133300,139500,132500,124900,125100,131800,142600,137100,135800,131300,130200,128800,126900,130700,130600,134900,138700,134700,124600,121300,125800,134700,136900,134400,131400,127200,123000,127200,128200,136700,132400,142600,134800,139100,131000,142400,145900,147600,145700,141500,141500,139400,137500,136700,138500,144300,144900,141400,134000,135900,149000,155400,159900,152000,150600,146200,139400,136300,135000,141600,149500,152100,154200,147300,141100,136000,140900,145500,149400,140900,145400,144600,151400,148200,144800,140700,140000,152700,161700,166800,161400,158500,157500,163800,165100,164300,151900,148300,152800,156600,160600,163900,
394547,"Durango, CO",470,339100,336100,326500,346600,337000,322100,307200,302500,309500,319300,295300,295100,274700,301700,315800,320600,309200,301900,305700,295400,305400,316500,333300,321800,311700,325600,329500,332700,308700,305900,317700,337600,323100,309300,289500,310200,310200,317300,295500,301100,292600,302500,306900,300200,299800,282000,282100,294700,294700,305600,285000,291500,285400,296000,305800,319700,314500,306800,302100,308400,308700,338400,342200,341500,304400,291500,293800,299700,310000,320600,319200,314700,312900,316200,340100,350000,348800,329900,328300,321600,326600,316600,330000,334200,340600,340000,328200,331600,335300,341800,332900,337800,331700,315800,299300,303600,331400,369700,366200,354300,324300,334600,331200,353000,343500,355200,347900,355600,353800,342900,345400,340800,348800,345700,351000,342900,343100,340000,338400,360500,353200,378300,358600,371100,350200,360000,367000,365300,371000,367800,374000,357400,342000,349500,353900,361400,353300,349800,360800,373500,378900,381700,383300,385900,394800
394402,"Boone, NC",471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204000,199600,200700,212300,210200,210900,215300,216200,228500,231500,225800,222800,227500,233700,233100,221000,222800,212600,213700,211900,217100,220400,223700,225800,226300,225900,221000,231400,241700,245100,239200,253100,256400,256600,229700,226300,232600,239700,239200,230600,234900,245800,246400,241700,229000,228700,233600,247600,247600,255400,255900,259500,248900,250100,259200,264300,270900,270200,273200,271200,272800,280400,274500,275300,275000,273400,275800,277800,296700,
394363,"Bartlesville, OK",472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105600,104600,107900,107500,107200,97300,99800,91800,95900,96000,105100,111100,115500,109500,103400,104600,112000,115300,113900,117500,118600,118900,116500,121100,121900,122500,119200,119800,118800,114900,105500,105100,109600,110900,111800,106500,113200,111100,117400,111400,102800,95800,100300,116000,114500,113400,101200,109500,102300,107800,105700,106800,117000,115000,122500,109700,110200,110500,114500,111200,110200,111600,116200,115600,117600,121300,115600,109000,108900,114500,112500,103500,101000,102200,104100,110400,108700,116900,117100,122800,118300,114200,114700,124800,128500,128300,122800,124000,121400,104700,108000,117900,127900
394566,"Elko, NV",473,187600,196000,186500,200300,207600,209900,206100,199300,195900,181100,184200,197500,200500,193700,190200,197700,199800,195400,193200,196200,193200,189500,201600,182900,187000,169900,188100,182500,190500,193000,193800,193900,187600,190500,187100,197800,202400,207800,189100,198800,191200,203800,194500,195600,207700,215700,237000,216600,211600,197400,209600,203700,196600,200300,201300,210000,205700,211300,209100,209500,210900,207300,208400,208500,209900,216000,207500,220800,218500,221500,208800,211700,220300,221700,214700,205000,197200,197600,200500,222100,221000,227300,210000,224800,223100,228300,209300,211100,216800,227000,225900,214200,208900,206600,213900,218300,216600,213300,217300,220300,225700,222200,220800,220200,226500,228200,221600,213800,205900,211800,214200,215200,212400,209200,215700,220700,228300,223500,231900,227700,232600,229500,235200,241200,241100,241200,245100,242000,241500,241900,249700,252200,246900,242300,241500,245800,238700,239100,242300,250600,253500,252700,262800,266300,274500
395020,"Rexburg, ID",474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170400,161400,147600,145200,144800,168500,170400,174900,173000,151200,146100,139800,147500,145300,147500,159800,160800,153500,149500,150400,148500,146900,133900,138100,147400,166100,165200,159200,172300,179200,176700,159000,157400,156900,162500,171800,181200,181400,171600,160100,156900,152900,163200,165200,163500,156100,161800,182700,187700,184200,171900,171100,182000,189200,195800,185100,185600,195400,190100,182100,170900,186000,199300,212100,205400,202800,190000,207500,222900,233600,237700,238700,249500,241000,234600,238300,241900,246300,242200,243900,261300,276600,288000,
395122,"St. Marys, GA",475,155000,150800,145900,139100,142500,140900,146300,151500,150700,150300,152900,152100,144800,133300,132700,133300,134800,136000,140000,139900,140800,136800,133300,141600,141600,145800,132500,134700,133900,135600,133500,132100,136700,134200,131800,124500,128300,121900,122300,114600,111300,102900,103000,110900,123700,116700,116400,100000,104100,103600,108300,112800,105900,106600,98800,105900,112400,113800,113600,102100,107200,103500,113100,115100,113100,113000,111500,114600,112300,110600,111600,111700,114200,119900,121500,118100,115800,113000,115700,116100,116300,115600,119700,127400,130600,130300,125400,129600,130500,136700,130800,129900,131200,139700,139700,139900,132600,127500,124100,126300,121400,119300,118600,129600,134400,130500,125900,118500,124500,123800,130200,124400,128400,130900,141700,139700,137700,134800,131100,125500,124400,132400,139000,141700,139800,141700,141100,138700,139900,145000,150500,159900,165600,165700,163300,156200,162800,158900,167900,172900,185800,182600,180600,172300,171400
753911,"Ozark, AL",476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97400,91800,96800,92500,91300,83500,87300,93800,90100,89500,78400,81400,80100,87600,84300,89500,94100,96700,108400,102700,108600,92600,103400,113600,118000,113000,101900,110600,109500,103800,101400,105200
394571,"Enterprise, AL",477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117600,108900,110100,118500,123600,124100,116600,116100,113900,121000,121300,129400,133100,132200,132900,119000,120700,119900,134700,132500,149000,140600,150100,132800,136500,130000,122500,121900,137200,143600,163100,147400,151300,135600,154400
394742,"Kerrville, TX",478,175500,154100,159600,155000,164200,165000,171500,176100,166300,159000,153000,153100,162000,151100,147500,141000,159600,162500,162600,147500,145900,141800,160200,169200,177100,163400,165600,155900,163800,166700,187200,173500,165300,147400,166700,158800,161100,151800,161400,157600,162900,151000,146800,144600,160600,163200,161100,159600,167900,169800,168100,164700,158400,152600,157400,156800,164100,160100,163400,153900,152000,155100,155500,158400,168600,173600,175400,165000,161200,164300,180600,182400,180100,156500,158700,154000,160900,159900,164800,172000,176400,181500,183700,183300,188000,194100,195400,178300,175700,173400,192200,188800,194500,181100,179200,190600,187800,179300,167200,183800,195800,208500,215900,222600,213700,206700,203900,204900,209400,211500,221000,221000,222700,215700,209600,212400,209700,220600,224500,230100,226000,217800,218200,227000,238000,240000,236100,228500,235700,233000,241800,242100,247400,237400,244800,244300,247600,236500,233300,258200,253100,253800,241600,263100,
394906,"New Castle, IN",479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71900,70600,72300,72000,78000,71900,78800,73200,78200,73300,78300,77700,83900,80500,81600,84500,85300,87400,76700,75400,71100,74900,78700,76700,73900,74400,77600,66100,77800,77500,89200,81900,88900,90100,84500,76400,80200,85500,91200,97000,95300,98100,90300,96000,91900,90100,87300,89900,92100,86800,84800,80300,93600,100800,104900,98700,98300,99400,100400,95700,90400,88100,86500,94600,102100,99700
395097,"Sidney, OH",480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120900,120200,124200,131600,132200,124200,111300,106700,104700,118000,126300,132000,135600,131600,131400,113100,110700,113600,129200,137100,144200,143900,131800,117900,124600,131700,134800,125100,123800,124200
394504,"Cortland, NY",481,94100,94500,103100,96900,99000,100300,100400,97700,104600,104700,96100,84400,90600,99500,95900,92200,88600,101200,102200,102400,98900,100800,104600,101300,94600,96900,96100,102500,103700,99400,102900,95500,111700,110400,119500,107800,110300,102700,114600,114700,114600,111000,111300,116200,114400,103500,109500,104300,123800,118700,127600,113000,106000,105400,111000,111000,105500,108400,107600,112400,104100,103400,97100,102600,108200,111600,109900,116100,115300,109800,102200,105100,106200,101000,97000,96600,98900,99500,99000,108500,106000,110300,102900,101600,100900,104500,104200,103300,102300,103300,94300,95000,104500,115700,119000,122600,122800,123300,112700,120000,118800,117000,111500,108400,108100,106900,112100,108600,108900,106500,118600,115400,115700,114800,115400,113100,111500,115000,115600,110500,111700,117200,126000,122200,120100,117500,121300,115500,114900,114000,123000,121200,120500,108500,113400,110700,119800,111100,121300,121900,134600,128000,129300,118200,117700
394477,"Clinton, IA",482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93300,88900,90400,97200,103200,103600,114200,103800,97000,81900,87900,94500,100800,96700,92700,91700,104000,108500,111300,102000,99600,93900,96300,96800,110500,110300,107700,92500,90900,92700,88500,88600,92000,103600,104500,106200,102800,96500,104700,95800,100100,
394478,"Clovis, NM",483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154900,156400,171000,173300,165900,160400,164000,164000,159500,151900,160100,159000,160600,156700,151300,152200,157100,168200,165200,163100,154000,154700,156000,160500,156400,156700,160900,163600,165500,160700,153400,154100,162000,171500,161000,154000,151900,153500,148000,152100,156100,150900,147600,133500,146600,140000,148500,146800,155300,157200,163200,149000,146900,125100,128300,135500,143600,157600,148600,153800,146800,140200,141300,139400,143900,141100,143200,144600,143200,137100,145000,144100,139500,143100,144100,152700,146100,149900,156600,156000,158000,153500,157800,150500,144800,142400,152200,156300,162200,164500,179000
394919,"Norfolk, NE",484,85400,78500,80000,83400,86200,88800,83700,86800,87300,88600,80800,79200,84300,87500,90400,89400,91100,90600,87100,95500,91500,93900,82100,81700,76900,85800,95300,97500,85600,79200,72600,77100,82600,91600,94500,88500,87200,89800,84000,84700,90400,100800,98100,94800,90300,101800,101600,117000,120500,121800,104600,105300,106400,116000,108300,111300,107300,104200,96200,97200,95600,102000,98000,108500,109200,121400,116800,112800,110500,101300,106700,99100,102700,100900,108200,108700,110800,105900,113900,110800,115600,122900,125800,129800,112800,106900,103800,118000,127700,125200,121700,119400,113700,119900,127000,137900,140400,134400,130500,123900,125200,128500,133100,137100,141000,136500,136600,132200,135800,139000,143100,138700,129900,130400,128500,144000,139200,145200,133500,142500,158700,163500,167400,149000,149800,146300,144500,145700,146000,147700,143800,142200,157100,151400,154900,145300,144900,147900,145900,169400,163600,161100,144400,149700,164100
394616,"Freeport, IL",485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73200,82100,81800,86300,84400,91800,97500,99100,78600,72000,72700,84000,82900,83500,84800,81100,88600,88000,93100,81500,83900,91700,95100,93000,80100,78600,75700,75700,74800,76500,79100,71600,73300,74500,84400,83400,89100,87800,94500,90600,93600,87200,80400,84400,86600,91400,93700,94200,95200,88900,87900,86800,87300,88000,85100,85000,79600,78900,79300,85900,94700,98900,102700,97100,106400,100100,90400,79100,76600,86000
394427,"Burlington, IA",486,67700,70100,74100,75500,78800,80700,79500,74000,75400,71800,77100,75100,79400,68600,64600,62000,71800,75700,78800,83800,79500,71400,61900,62200,68500,67800,68900,67800,71000,73100,73000,78500,79500,71900,73500,75000,84200,75300,71800,73300,78600,78900,77400,78500,77000,68900,64300,66200,77100,74000,77300,76900,82700,88900,89700,94600,88900,83400,81100,84200,85900,91200,86300,85400,80500,80500,82200,79700,79400,80900,76700,75900,74900,77100,79700,80000,81900,78600,84500,86200,88500,86300,85200,85000,96200,100800,107300,93300,99100,97400,97800,91500,90700,93600,94100,90300,92400,87600,90100,96200,96700,97200,93000,96000,98600,86000,89600,93400,104900,105600,101000,103200,104100,108200,105400,103100,94900,87800,92600,98200,108100,103400,99200,100100,93700,94900,90700,96300,98700,90500,101200,100600,103000,87600,92500,101800,108600,108900,109400,110600,105200,97300,89700,,
394336,"Ardmore, OK",487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120600,107800,109400,97700,109800,118100,119700,118300,112200,106400,97900,108600,108100,110500,104600,109400,104800,103200,98200,89400,93500,95800,113600,105000,116800,106100,102000,81500,90500,98200,106800,106100,107000,112600,116000,120300,124600,129500,133700,140800,146600,129300,121500,116900,128900,136300,120500,122700,120500,118500,107600,101000,115400,121000,116100,109900,110000,128700,137900,143400,136900,145000
394739,"Kendallville, IN",488,,,,,,,,,,,,,,,,,,,,69200,73900,72500,84900,75900,80800,74100,79100,78800,74000,74600,79200,86400,88400,88200,86400,87400,79000,76700,72500,74300,81000,86500,86400,81500,92100,95500,96000,85300,87900,89400,89200,75900,74600,71900,79400,75600,78200,82600,84200,84300,87600,91700,94300,89800,93000,90000,89300,76900,77500,78300,95100,94100,96300,90400,90900,95700,101800,108700,102000,102100,102800,110400,111900,115900,104600,98900,92600,105500,103000,98400,95400,91900,97100,94500,114000,111700,110200,95100,100200,106100,106300,111000,112500,122900,116400,120900,116700,121600,120800,118700,118200,115800,112500,111200,115700,120100,120900,116600,113900,118000,118600,121800,107700,106600,111000,126600,132300,130900,134000,138100,147500,145500,142600,130700,126400,128400,130500,132800,131900,134800,142200,143400,154100,149400,149100
394918,"Nogales, AZ",489,216200,181900,170700,138400,145700,162900,163000,153900,147100,153100,157900,158300,142700,134000,123300,112200,128100,138200,142800,125900,118700,118900,110500,103500,103300,107700,111900,112100,109200,105200,100100,92800,96000,95100,98500,97600,97900,101100,92900,90300,94800,91700,87500,74000,80800,83400,87300,85200,88800,85200,85000,79100,85700,96300,99100,96300,84500,90600,89000,90400,94400,94500,99600,94400,98500,106500,109700,116900,112800,120000,116000,111200,98200,98300,102200,108700,119300,116800,120300,110100,113500,110700,115400,119500,123000,118200,123600,127500,129500,122600,119000,119500,118500,117900,122000,124500,132000,135300,139600,132000,143900,146500,148000,145200,143300,134100,124300,127100,135800,144100,138900,143500,139700,141500,140700,140300,145900,143700,145900,145900,153100,155200,150300,146100,144800,154500,158700,158500,159600,170100,176300,181700,180600,168100,157600,154900,162800,173500,181000,184200,187400,198300,216900,214100,
394628,"Gardnerville Ranchos, NV",490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326000,336900,338700,352500,360400,363000,370800,381800,390400,380700,377500,386800,391000,397800,403800,405200,396000,398300,415900,437000,427600,411800,396800,392800,409400,421700,428200,418100,408400,430400,445500,460900,467100,472200
394437,"Cañon City, CO",491,122200,125400,125000,133500,133100,136700,137200,138600,136700,128000,125500,118600,123400,119200,128700,126500,126100,128700,131600,142900,143500,154600,144300,140600,133100,138900,124200,129100,123100,135100,126900,131300,138200,140000,130300,129300,128900,131500,122000,117900,115000,119500,126100,137600,138700,137000,125500,111500,111300,115400,126300,121300,115900,115900,111700,119200,124500,130300,133900,132300,123100,121300,117900,123000,123200,124700,120900,120300,121100,135300,127800,131800,132500,134900,136100,134800,146100,147400,151200,158200,149200,144300,128400,132000,134400,145800,151200,149500,148900,147600,149100,144300,148200,151000,153500,153200,147300,150600,149100,160100,165900,172000,169700,166500,164400,165800,166400,164900,163700,165900,175900,178000,173300,165700,161300,169300,171100,172800,173300,179000,186700,183900,184700,186500,191100,207700,210300,214300,200200,200300,198700,198300,204300,202900,204900,209500,213200,226500,213400,229900,226500,244600,234200,233800,231200
395043,"Ruston, LA",492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118100,126600,134100,142600,137000,142100,124300,126800,124200,135300,135300,138100,137500,139600,135800,131200,118300,102700,107200,110800,123500,124600,130700,134100,135800,135700,137900,137000,135800,132400,129700,134400,137500,141400,143300,146100,144100,137800,129000,135300,134500,141600,145900,146300,149700,151500,155600,149700,139300,144400,158400,156100,148800,141500,153000,158200,150600,141200,140800,154300,159700,155100,155100,139700,147200,149300,182100,185400,180800,166300,161200,161100,164400,171000,179700,181700,188000,184300,178800,173700,180400,185200,191100,179500,183900,175300,172100,166500,179600,186800,183100,169800,171000,178200,176200,181200,183900,203700,197100,195200,176800,177400,169400,166600,172000,176000,180700,187200,187300,205600,196000,198500,190100,,,
753889,"Hillsdale, MI",493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114700,113400,115200,104700,111400,113000,116600,116300,110100,111100,106300,107300,115200,116500,112100,109600,112400,120300,120300,115900,118600,118000,129000,126400,126400,123200,127100,129400,134500,140700,
395017,"Red Wing, MN",494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146100,151800,146500,140700,141600,141000,163300,163500,172000,153800,160100,158500,160500,153900,156200,161600,165400,167700,161100,159700,156600,159000,159600,161400,162400,165600,159100,164600,168000,178200,178300,173600,168200,177300,176100,179500,169900,174900,179500,186800,181500,182600,185200,192300,197300,195600,200500,200300,201900,197200,196100,191900,192100,178000,181600,187200,203500,202600,201900,205800,206300,203200,195200,201200,204800,209800,229900,211000
